Date,Time,Open,High,Low,Close,Volume
2017-07-17,10:00:00,9915.1,9916.7,9907.15,9915.3,0
2017-07-17,10:15:00,9915.45,9920.3,9911.8,9916.05,0
2017-07-17,10:30:00,9915.95,9920.05,9914.0,9917.75,0
2017-07-17,10:45:00,9917.4,9920.1,9914.4,9918.8,0
2017-07-17,11:00:00,9918.7,9920.15,9913.85,9915.25,0
2017-07-17,11:15:00,9915.4,9916.55,9908.95,9909.65,0
2017-07-17,11:30:00,9909.95,9911.25,9902.75,9910.15,0
2017-07-17,11:45:00,9910.05,9914.3,9909.0,9914.3,0
2017-07-17,12:00:00,9914.05,9914.55,9903.75,9904.7,0
2017-07-17,12:15:00,9904.75,9908.45,9902.6,9907.75,0
2017-07-17,12:30:00,9907.7,9910.75,9904.85,9907.75,0
2017-07-17,12:45:00,9907.9,9911.05,9905.9,9908.0,0
2017-07-17,13:00:00,9908.35,9911.1,9905.95,9907.05,0
2017-07-17,13:15:00,9907.25,9909.05,9904.3,9907.9,0
2017-07-17,13:30:00,9908.05,9914.65,9908.05,9911.2,0
2017-07-17,13:45:00,9911.3,9915.05,9908.85,9910.5,0
2017-07-17,14:00:00,9910.75,9917.3,9909.4,9917.3,0
2017-07-17,14:15:00,9917.4,9922.85,9916.7,9920.5,0
2017-07-17,14:30:00,9920.3,9924.05,9916.0,9921.0,0
2017-07-17,14:45:00,9921.1,9928.2,9919.65,9922.05,0
2017-07-17,15:00:00,9922.1,9927.7,9918.9,9918.9,0
2017-07-17,15:15:00,9919.05,9921.3,9910.4,9913.65,0
2017-07-18,09:15:00,9832.7,9873.75,9813.8,9871.55,0
2017-07-18,09:30:00,9871.65,9879.15,9864.8,9871.7,0
2017-07-18,09:45:00,9871.85,9884.95,9870.9,9876.4,0
2017-07-18,10:00:00,9876.9,9877.95,9873.05,9873.35,0
2017-07-18,10:15:00,9873.4,9876.75,9870.9,9873.4,0
2017-07-18,10:30:00,9873.35,9875.7,9871.7,9872.65,0
2017-07-18,10:45:00,9872.55,9873.45,9856.8,9857.55,0
2017-07-18,11:00:00,9857.55,9859.6,9842.4,9853.1,0
2017-07-18,11:15:00,9854.05,9862.25,9850.45,9859.2,0
2017-07-18,11:30:00,9859.2,9864.2,9857.7,9862.25,0
2017-07-18,11:45:00,9862.15,9863.0,9858.25,9859.05,0
2017-07-18,12:00:00,9859.25,9860.95,9852.75,9856.25,0
2017-07-18,12:15:00,9856.45,9859.35,9853.1,9853.8,0
2017-07-18,12:30:00,9853.8,9857.3,9847.1,9851.7,0
2017-07-18,12:45:00,9851.9,9853.65,9847.05,9847.6,0
2017-07-18,13:00:00,9847.6,9851.0,9842.55,9842.95,0
2017-07-18,13:15:00,9843.2,9855.4,9841.4,9855.0,0
2017-07-18,13:30:00,9855.0,9855.0,9844.65,9845.0,0
2017-07-18,13:45:00,9844.5,9864.7,9844.5,9860.45,0
2017-07-18,14:00:00,9860.75,9871.85,9860.5,9867.6,0
2017-07-18,14:15:00,9867.5,9870.95,9860.15,9861.4,0
2017-07-18,14:30:00,9861.25,9861.75,9827.05,9836.35,0
2017-07-18,14:45:00,9836.8,9839.55,9815.7,9827.05,0
2017-07-18,15:00:00,9826.8,9833.3,9822.85,9829.85,0
2017-07-18,15:15:00,9829.95,9830.3,9822.8,9828.45,0
2017-07-19,09:15:00,9855.95,9870.3,9851.8,9857.1,0
2017-07-19,09:30:00,9857.2,9875.5,9856.1,9863.4,0
2017-07-19,09:45:00,9863.25,9867.8,9856.75,9866.2,0
2017-07-19,10:00:00,9866.35,9867.5,9862.55,9863.9,0
2017-07-19,10:15:00,9864.05,9873.05,9863.5,9872.85,0
2017-07-19,10:30:00,9872.8,9876.35,9870.15,9875.45,0
2017-07-19,10:45:00,9875.4,9877.25,9870.05,9871.65,0
2017-07-19,11:00:00,9871.8,9874.15,9867.25,9872.8,0
2017-07-19,11:15:00,9872.85,9878.2,9871.45,9877.45,0
2017-07-19,11:30:00,9877.15,9882.7,9876.05,9880.65,0
2017-07-19,11:45:00,9880.95,9881.45,9876.1,9877.1,0
2017-07-19,12:00:00,9877.0,9880.95,9874.0,9878.6,0
2017-07-19,12:15:00,9878.55,9885.95,9878.25,9884.05,0
2017-07-19,12:30:00,9883.95,9889.2,9882.6,9883.0,0
2017-07-19,12:45:00,9883.0,9883.0,9874.85,9876.15,0
2017-07-19,13:00:00,9876.35,9879.55,9873.0,9875.3,0
2017-07-19,13:15:00,9875.3,9878.25,9872.25,9874.9,0
2017-07-19,13:30:00,9875.2,9876.7,9871.05,9871.5,0
2017-07-19,13:45:00,9871.9,9872.45,9860.7,9863.75,0
2017-07-19,14:00:00,9863.75,9876.95,9863.35,9876.7,0
2017-07-19,14:15:00,9876.7,9879.3,9874.55,9877.65,0
2017-07-19,14:30:00,9877.7,9890.5,9876.95,9884.75,0
2017-07-19,14:45:00,9884.7,9899.0,9884.6,9894.65,0
2017-07-19,15:00:00,9893.8,9904.3,9893.15,9897.95,0
2017-07-19,15:15:00,9897.25,9904.65,9896.65,9902.05,0
2017-07-20,09:15:00,9920.2,9922.35,9906.95,9911.1,0
2017-07-20,09:30:00,9910.8,9913.4,9901.0,9903.45,0
2017-07-20,09:45:00,9902.9,9910.45,9901.65,9908.15,0
2017-07-20,10:00:00,9907.75,9910.05,9893.95,9894.65,0
2017-07-20,10:15:00,9894.75,9901.8,9888.65,9900.35,0
2017-07-20,10:30:00,9899.75,9902.6,9894.35,9896.8,0
2017-07-20,10:45:00,9897.1,9903.65,9896.3,9902.35,0
2017-07-20,11:00:00,9902.4,9909.55,9899.85,9909.0,0
2017-07-20,11:15:00,9908.55,9910.4,9902.2,9902.85,0
2017-07-20,11:30:00,9902.75,9905.15,9898.6,9900.35,0
2017-07-20,11:45:00,9900.35,9901.6,9896.45,9898.1,0
2017-07-20,12:00:00,9897.7,9898.6,9893.0,9893.5,0
2017-07-20,12:15:00,9893.45,9894.0,9867.6,9873.15,0
2017-07-20,12:30:00,9872.95,9879.05,9870.45,9872.9,0
2017-07-20,12:45:00,9873.2,9876.85,9863.6,9867.8,0
2017-07-20,13:00:00,9868.05,9880.75,9866.3,9879.75,0
2017-07-20,13:15:00,9879.8,9883.35,9876.4,9883.35,0
2017-07-20,13:30:00,9883.2,9889.8,9878.35,9880.9,0
2017-07-20,13:45:00,9880.5,9886.85,9869.0,9870.85,0
2017-07-20,14:00:00,9871.15,9876.85,9864.3,9875.7,0
2017-07-20,14:15:00,9875.6,9880.6,9872.05,9875.25,0
2017-07-20,14:30:00,9874.95,9876.8,9868.1,9876.8,0
2017-07-20,14:45:00,9876.75,9887.95,9875.7,9881.1,0
2017-07-20,15:00:00,9881.35,9885.4,9871.2,9871.2,0
2017-07-20,15:15:00,9872.05,9876.25,9868.1,9870.9,0
2017-07-21,09:15:00,9899.6,9899.6,9878.95,9890.8,0
2017-07-21,09:30:00,9890.65,9904.85,9888.9,9904.8,0
2017-07-21,09:45:00,9905.0,9911.95,9905.0,9908.0,0
2017-07-21,10:00:00,9907.65,9918.0,9907.65,9918.0,0
2017-07-21,10:15:00,9918.4,9919.5,9905.7,9909.2,0
2017-07-21,10:30:00,9909.1,9914.0,9905.05,9910.8,0
2017-07-21,10:45:00,9911.35,9915.65,9907.55,9913.0,0
2017-07-21,11:00:00,9913.0,9914.4,9909.75,9913.25,0
2017-07-21,11:15:00,9913.55,9913.6,9906.5,9908.05,0
2017-07-21,11:30:00,9907.95,9911.8,9906.4,9909.4,0
2017-07-21,11:45:00,9909.45,9909.6,9887.6,9890.5,0
2017-07-21,12:00:00,9890.6,9896.6,9883.7,9888.2,0
2017-07-21,12:15:00,9888.15,9893.75,9885.2,9885.45,0
2017-07-21,12:30:00,9885.15,9898.4,9882.65,9888.75,0
2017-07-21,12:45:00,9889.05,9892.55,9864.85,9865.45,0
2017-07-21,13:00:00,9864.7,9869.55,9838.1,9853.0,0
2017-07-21,13:15:00,9852.3,9859.65,9846.7,9857.7,0
2017-07-21,13:30:00,9857.75,9874.05,9854.55,9869.15,0
2017-07-21,13:45:00,9868.85,9874.2,9855.65,9873.35,0
2017-07-21,14:00:00,9873.3,9878.6,9862.0,9865.8,0
2017-07-21,14:15:00,9865.95,9885.45,9865.95,9884.1,0
2017-07-21,14:30:00,9883.7,9908.65,9883.7,9905.4,0
2017-07-21,14:45:00,9904.95,9907.25,9895.95,9900.95,0
2017-07-21,15:00:00,9901.0,9919.25,9901.0,9917.35,0
2017-07-21,15:15:00,9916.9,9923.9,9912.55,9914.15,0
2017-07-24,09:15:00,9936.8,9937.7,9919.6,9931.9,0
2017-07-24,09:30:00,9931.85,9942.65,9930.8,9932.8,0
2017-07-24,09:45:00,9932.5,9952.95,9931.7,9948.25,0
2017-07-24,10:00:00,9947.95,9953.25,9946.95,9949.3,0
2017-07-24,10:15:00,9949.1,9963.0,9948.9,9962.25,0
2017-07-24,10:30:00,9962.55,9966.3,9958.9,9961.8,0
2017-07-24,10:45:00,9961.3,9968.9,9959.85,9966.95,0
2017-07-24,11:00:00,9967.05,9968.65,9962.2,9964.95,0
2017-07-24,11:15:00,9964.8,9965.35,9956.95,9957.2,0
2017-07-24,11:30:00,9956.75,9964.9,9956.25,9962.85,0
2017-07-24,11:45:00,9962.85,9965.75,9961.4,9964.05,0
2017-07-24,12:00:00,9963.8,9966.0,9958.65,9958.65,0
2017-07-24,12:15:00,9958.65,9967.25,9955.65,9964.8,0
2017-07-24,12:30:00,9964.9,9968.15,9961.45,9966.75,0
2017-07-24,12:45:00,9966.7,9969.9,9965.65,9966.35,0
2017-07-24,13:00:00,9966.25,9966.75,9960.6,9960.95,0
2017-07-24,13:15:00,9961.0,9963.4,9957.55,9960.9,0
2017-07-24,13:30:00,9960.55,9964.7,9959.8,9963.65,0
2017-07-24,13:45:00,9963.6,9971.15,9962.75,9970.2,0
2017-07-24,14:00:00,9970.65,9977.15,9967.55,9974.5,0
2017-07-24,14:15:00,9974.2,9981.6,9969.35,9978.0,0
2017-07-24,14:30:00,9978.3,9981.7,9969.95,9970.05,0
2017-07-24,14:45:00,9969.85,9970.9,9950.7,9961.25,0
2017-07-24,15:00:00,9960.95,9967.35,9958.65,9966.2,0
2017-07-24,15:15:00,9966.1,9972.65,9963.15,9965.55,0
2017-07-25,09:15:00,10010.55,10010.55,9975.3,9977.5,0
2017-07-25,09:30:00,9977.45,9990.15,9977.45,9984.6,0
2017-07-25,09:45:00,9985.7,9985.7,9954.75,9967.9,0
2017-07-25,10:00:00,9967.85,9971.8,9965.85,9971.6,0
2017-07-25,10:15:00,9971.95,9976.35,9969.95,9970.85,0
2017-07-25,10:30:00,9970.95,9972.25,9962.95,9969.35,0
2017-07-25,10:45:00,9969.2,9976.25,9968.75,9973.85,0
2017-07-25,11:00:00,9974.1,9976.8,9969.15,9969.4,0
2017-07-25,11:15:00,9969.1,9970.65,9959.65,9962.0,0
2017-07-25,11:30:00,9962.05,9962.05,9952.35,9952.45,0
2017-07-25,11:45:00,9952.3,9958.95,9950.55,9955.65,0
2017-07-25,12:00:00,9955.7,9956.6,9952.2,9954.8,0
2017-07-25,12:15:00,9955.25,9960.3,9952.5,9959.05,0
2017-07-25,12:30:00,9958.9,9962.85,9956.7,9957.2,0
2017-07-25,12:45:00,9957.3,9958.15,9949.55,9950.5,0
2017-07-25,13:00:00,9951.45,9956.3,9949.7,9953.95,0
2017-07-25,13:15:00,9953.75,9957.3,9951.65,9953.05,0
2017-07-25,13:30:00,9953.7,9959.6,9952.7,9954.65,0
2017-07-25,13:45:00,9953.8,9970.8,9953.8,9966.4,0
2017-07-25,14:00:00,9966.25,9976.35,9962.85,9974.25,0
2017-07-25,14:15:00,9974.85,9981.0,9971.8,9974.9,0
2017-07-25,14:30:00,9974.65,9977.45,9966.65,9970.0,0
2017-07-25,14:45:00,9969.9,9979.9,9969.55,9975.95,0
2017-07-25,15:00:00,9975.85,9979.9,9960.45,9961.45,0
2017-07-25,15:15:00,9961.75,9965.1,9958.3,9964.8,0
2017-07-26,09:15:00,9983.65,9988.15,9966.45,9987.45,0
2017-07-26,09:30:00,9987.5,9989.5,9978.65,9983.4,0
2017-07-26,09:45:00,9983.45,9987.75,9981.85,9986.95,0
2017-07-26,10:00:00,9987.5,9989.95,9981.35,9982.45,0
2017-07-26,10:15:00,9982.4,9986.3,9980.7,9986.3,0
2017-07-26,10:30:00,9986.2,9993.3,9985.25,9992.55,0
2017-07-26,10:45:00,9992.5,9996.8,9990.7,9994.0,0
2017-07-26,11:00:00,9994.0,9994.0,9988.95,9990.15,0
2017-07-26,11:15:00,9990.15,9990.95,9987.8,9990.5,0
2017-07-26,11:30:00,9990.45,9995.0,9989.45,9994.15,0
2017-07-26,11:45:00,9994.2,10000.35,9993.85,9998.95,0
2017-07-26,12:00:00,9998.8,10002.05,9996.05,10001.3,0
2017-07-26,12:15:00,10001.05,10009.25,10000.8,10009.05,0
2017-07-26,12:30:00,10008.65,10010.75,10001.95,10003.25,0
2017-07-26,12:45:00,10003.1,10005.0,9998.15,10004.35,0
2017-07-26,13:00:00,10004.2,10004.9,9991.05,9995.8,0
2017-07-26,13:15:00,9995.75,9998.2,9991.85,9994.0,0
2017-07-26,13:30:00,9994.25,10006.5,9987.05,10002.2,0
2017-07-26,13:45:00,10002.65,10002.9,9998.75,10001.45,0
2017-07-26,14:00:00,10001.1,10004.5,9993.05,9998.7,0
2017-07-26,14:15:00,9998.75,10006.05,9996.8,10000.6,0
2017-07-26,14:30:00,10000.85,10005.4,9996.25,10005.05,0
2017-07-26,14:45:00,10005.05,10016.2,10004.75,10014.8,0
2017-07-26,15:00:00,10014.95,10025.35,10012.5,10021.35,0
2017-07-26,15:15:00,10021.9,10025.6,10019.15,10020.3,0
2017-07-27,09:15:00,10063.25,10084.3,10055.85,10076.6,0
2017-07-27,09:30:00,10076.55,10087.55,10070.35,10084.65,0
2017-07-27,09:45:00,10085.1,10097.9,10082.7,10095.9,0
2017-07-27,10:00:00,10096.1,10098.25,10081.45,10087.25,0
2017-07-27,10:15:00,10087.45,10090.7,10083.5,10086.7,0
2017-07-27,10:30:00,10087.15,10098.9,10086.75,10097.15,0
2017-07-27,10:45:00,10097.15,10102.35,10095.5,10101.6,0
2017-07-27,11:00:00,10101.35,10106.7,10101.15,10105.5,0
2017-07-27,11:15:00,10105.25,10114.75,10104.9,10113.8,0
2017-07-27,11:30:00,10113.9,10114.6,10102.3,10102.3,0
2017-07-27,11:45:00,10102.35,10104.2,10095.8,10102.45,0
2017-07-27,12:00:00,10102.15,10106.6,10097.85,10104.1,0
2017-07-27,12:15:00,10104.25,10104.45,10083.2,10084.05,0
2017-07-27,12:30:00,10083.8,10087.65,10067.55,10078.75,0
2017-07-27,12:45:00,10078.1,10081.55,10060.15,10066.9,0
2017-07-27,13:00:00,10066.55,10081.2,10063.5,10078.3,0
2017-07-27,13:15:00,10078.5,10079.0,10068.3,10071.35,0
2017-07-27,13:30:00,10071.7,10073.4,10052.75,10065.15,0
2017-07-27,13:45:00,10064.85,10083.15,10064.35,10075.5,0
2017-07-27,14:00:00,10076.0,10077.0,10066.45,10074.5,0
2017-07-27,14:15:00,10074.45,10085.65,10074.45,10079.05,0
2017-07-27,14:30:00,10079.45,10080.9,10063.85,10077.25,0
2017-07-27,14:45:00,10076.7,10078.95,10055.85,10063.25,0
2017-07-27,15:00:00,10062.8,10063.8,10006.05,10018.05,0
2017-07-27,15:15:00,10017.45,10022.95,10010.65,10020.6,0
2017-07-28,09:15:00,9996.55,9996.55,9963.45,9971.45,0
2017-07-28,09:30:00,9972.4,9989.05,9968.9,9978.1,0
2017-07-28,09:45:00,9978.25,9978.95,9963.2,9978.1,0
2017-07-28,10:00:00,9977.1,9991.85,9975.9,9988.0,0
2017-07-28,10:15:00,9987.5,9999.2,9984.2,9993.9,0
2017-07-28,10:30:00,9993.35,9994.05,9983.5,9985.2,0
2017-07-28,10:45:00,9985.1,9989.2,9973.35,9988.6,0
2017-07-28,11:00:00,9988.45,9990.65,9981.45,9987.05,0
2017-07-28,11:15:00,9985.2,9995.4,9985.05,9986.9,0
2017-07-28,11:30:00,9986.75,9989.55,9981.35,9982.5,0
2017-07-28,11:45:00,9982.6,9987.0,9978.0,9979.75,0
2017-07-28,12:00:00,9980.4,9987.95,9974.8,9983.15,0
2017-07-28,12:15:00,9983.15,9988.35,9980.3,9984.3,0
2017-07-28,12:30:00,9984.65,9986.8,9967.9,9971.45,0
2017-07-28,12:45:00,9972.05,9977.4,9969.0,9969.25,0
2017-07-28,13:00:00,9969.6,9977.5,9967.15,9975.95,0
2017-07-28,13:15:00,9976.3,9976.4,9966.85,9968.2,0
2017-07-28,13:30:00,9968.15,9968.55,9944.75,9957.75,0
2017-07-28,13:45:00,9958.5,9976.0,9955.6,9972.35,0
2017-07-28,14:00:00,9972.15,9982.25,9967.2,9978.0,0
2017-07-28,14:15:00,9977.55,9989.5,9970.15,9975.65,0
2017-07-28,14:30:00,9975.25,9983.55,9970.4,9975.9,0
2017-07-28,14:45:00,9976.65,9992.7,9971.25,9992.7,0
2017-07-28,15:00:00,9992.9,10018.5,9992.9,10014.35,0
2017-07-28,15:15:00,10014.8,10025.85,10002.75,10002.95,0
2017-07-31,09:15:00,10034.7,10048.2,10018.0,10032.95,0
2017-07-31,09:30:00,10032.05,10038.05,10023.7,10036.05,0
2017-07-31,09:45:00,10036.0,10041.55,10031.2,10041.55,0
2017-07-31,10:00:00,10041.6,10042.85,10027.05,10031.95,0
2017-07-31,10:15:00,10032.0,10033.25,10023.9,10033.05,0
2017-07-31,10:30:00,10033.15,10043.1,10031.8,10037.7,0
2017-07-31,10:45:00,10037.65,10048.05,10035.35,10041.2,0
2017-07-31,11:00:00,10040.9,10041.3,10035.1,10037.6,0
2017-07-31,11:15:00,10037.65,10048.6,10037.2,10047.1,0
2017-07-31,11:30:00,10047.25,10049.35,10041.95,10043.05,0
2017-07-31,11:45:00,10042.35,10046.8,10039.35,10043.3,0
2017-07-31,12:00:00,10043.45,10045.5,10041.25,10043.1,0
2017-07-31,12:15:00,10043.1,10057.55,10037.75,10057.55,0
2017-07-31,12:30:00,10058.05,10061.2,10050.15,10051.3,0
2017-07-31,12:45:00,10050.6,10056.05,10050.6,10053.55,0
2017-07-31,13:00:00,10053.35,10056.05,10048.65,10052.35,0
2017-07-31,13:15:00,10052.25,10055.55,10050.9,10052.9,0
2017-07-31,13:30:00,10052.8,10053.6,10047.7,10050.15,0
2017-07-31,13:45:00,10050.5,10063.55,10048.6,10060.8,0
2017-07-31,14:00:00,10061.2,10063.3,10049.4,10050.45,0
2017-07-31,14:15:00,10050.35,10055.1,10043.55,10051.0,0
2017-07-31,14:30:00,10051.2,10060.55,10048.1,10057.3,0
2017-07-31,14:45:00,10057.5,10061.85,10054.6,10061.4,0
2017-07-31,15:00:00,10060.95,10082.75,10060.85,10078.55,0
2017-07-31,15:15:00,10078.85,10085.75,10076.05,10076.95,0
2017-08-01,09:15:00,10101.05,10101.05,10082.0,10096.35,0
2017-08-01,09:30:00,10096.15,10101.45,10080.1,10091.8,0
2017-08-01,09:45:00,10091.55,10095.2,10082.0,10089.0,0
2017-08-01,10:00:00,10088.6,10098.05,10086.8,10096.0,0
2017-08-01,10:15:00,10096.5,10099.35,10091.1,10096.6,0
2017-08-01,10:30:00,10096.95,10101.55,10093.0,10093.05,0
2017-08-01,10:45:00,10093.0,10093.1,10075.55,10078.55,0
2017-08-01,11:00:00,10078.6,10085.45,10076.7,10077.75,0
2017-08-01,11:15:00,10077.35,10078.15,10066.0,10075.95,0
2017-08-01,11:30:00,10076.15,10084.1,10073.0,10082.95,0
2017-08-01,11:45:00,10082.8,10087.45,10078.2,10079.8,0
2017-08-01,12:00:00,10080.25,10087.4,10079.05,10086.2,0
2017-08-01,12:15:00,10086.1,10092.2,10085.1,10087.05,0
2017-08-01,12:30:00,10087.4,10094.1,10087.4,10089.5,0
2017-08-01,12:45:00,10089.5,10093.75,10087.4,10088.4,0
2017-08-01,13:00:00,10088.25,10089.1,10078.8,10084.1,0
2017-08-01,13:15:00,10084.05,10089.05,10082.85,10087.6,0
2017-08-01,13:30:00,10087.55,10088.45,10082.15,10085.55,0
2017-08-01,13:45:00,10085.6,10096.65,10085.6,10093.1,0
2017-08-01,14:00:00,10092.85,10100.0,10092.25,10097.7,0
2017-08-01,14:15:00,10097.65,10098.2,10078.85,10084.95,0
2017-08-01,14:30:00,10085.25,10088.5,10080.8,10082.45,0
2017-08-01,14:45:00,10082.5,10087.7,10076.95,10078.45,0
2017-08-01,15:00:00,10077.85,10119.8,10077.85,10119.2,0
2017-08-01,15:15:00,10118.55,10128.35,10115.7,10120.35,0
2017-08-02,09:15:00,10136.3,10136.3,10111.8,10118.5,0
2017-08-02,09:30:00,10118.05,10120.35,10105.85,10113.85,0
2017-08-02,09:45:00,10113.95,10116.5,10106.15,10109.05,0
2017-08-02,10:00:00,10109.1,10111.7,10106.05,10108.1,0
2017-08-02,10:15:00,10108.5,10112.55,10103.65,10111.3,0
2017-08-02,10:30:00,10111.0,10112.4,10097.2,10099.35,0
2017-08-02,10:45:00,10099.35,10101.5,10091.9,10092.85,0
2017-08-02,11:00:00,10093.0,10101.65,10092.3,10100.4,0
2017-08-02,11:15:00,10100.3,10101.15,10096.6,10100.0,0
2017-08-02,11:30:00,10100.1,10100.6,10095.45,10098.2,0
2017-08-02,11:45:00,10098.55,10102.35,10098.0,10100.8,0
2017-08-02,12:00:00,10100.75,10106.5,10098.6,10099.65,0
2017-08-02,12:15:00,10099.7,10100.85,10097.65,10100.4,0
2017-08-02,12:30:00,10100.55,10101.85,10096.75,10097.4,0
2017-08-02,12:45:00,10097.65,10098.35,10091.75,10094.0,0
2017-08-02,13:00:00,10093.75,10094.6,10087.7,10090.35,0
2017-08-02,13:15:00,10090.25,10095.95,10088.15,10094.8,0
2017-08-02,13:30:00,10094.7,10102.65,10094.5,10100.35,0
2017-08-02,13:45:00,10099.75,10101.9,10088.1,10096.1,0
2017-08-02,14:00:00,10095.9,10100.8,10083.1,10092.65,0
2017-08-02,14:15:00,10092.5,10096.45,10088.85,10092.7,0
2017-08-02,14:30:00,10093.05,10103.4,10074.55,10086.95,0
2017-08-02,14:45:00,10086.8,10090.1,10067.0,10077.0,0
2017-08-02,15:00:00,10077.4,10098.75,10075.25,10091.5,0
2017-08-02,15:15:00,10091.55,10093.05,10054.9,10058.1,0
2017-08-03,09:15:00,10081.15,10081.15,10049.3,10063.35,0
2017-08-03,09:30:00,10062.9,10063.5,10049.6,10052.3,0
2017-08-03,09:45:00,10052.85,10060.3,10039.85,10040.5,0
2017-08-03,10:00:00,10040.15,10042.0,10027.65,10032.75,0
2017-08-03,10:15:00,10033.1,10036.4,10027.0,10027.25,0
2017-08-03,10:30:00,10027.25,10038.45,10023.6,10034.85,0
2017-08-03,10:45:00,10035.45,10045.95,10032.55,10043.15,0
2017-08-03,11:00:00,10042.25,10044.0,10033.05,10033.45,0
2017-08-03,11:15:00,10033.15,10042.45,10033.05,10038.25,0
2017-08-03,11:30:00,10038.15,10042.7,10036.65,10040.15,0
2017-08-03,11:45:00,10040.35,10048.95,10040.3,10043.25,0
2017-08-03,12:00:00,10043.1,10049.6,10041.2,10042.85,0
2017-08-03,12:15:00,10042.9,10045.7,10040.8,10043.4,0
2017-08-03,12:30:00,10044.05,10047.6,10041.7,10043.1,0
2017-08-03,12:45:00,10043.3,10052.45,10042.75,10049.0,0
2017-08-03,13:00:00,10049.15,10049.8,10042.2,10049.0,0
2017-08-03,13:15:00,10049.2,10050.05,10034.3,10039.1,0
2017-08-03,13:30:00,10039.3,10040.65,10029.25,10037.45,0
2017-08-03,13:45:00,10038.55,10048.6,10035.9,10042.6,0
2017-08-03,14:00:00,10042.75,10049.35,10039.45,10040.4,0
2017-08-03,14:15:00,10040.2,10042.1,10029.75,10029.9,0
2017-08-03,14:30:00,10030.0,10032.15,9998.4,10010.1,0
2017-08-03,14:45:00,10010.15,10024.0,10006.5,10016.1,0
2017-08-03,15:00:00,10015.6,10024.7,10009.0,10020.05,0
2017-08-03,15:15:00,10020.25,10021.85,10002.65,10003.85,0
2017-08-04,09:15:00,10008.6,10014.15,9991.25,10010.15,0
2017-08-04,09:30:00,10010.0,10022.95,10003.6,10020.7,0
2017-08-04,09:45:00,10021.0,10026.5,10014.95,10021.2,0
2017-08-04,10:00:00,10021.2,10025.3,10006.95,10007.1,0
2017-08-04,10:15:00,10007.45,10015.85,10006.6,10014.25,0
2017-08-04,10:30:00,10014.0,10014.0,9993.5,9995.5,0
2017-08-04,10:45:00,9995.3,10001.45,9988.5,9993.0,0
2017-08-04,11:00:00,9992.9,10002.25,9990.8,10000.85,0
2017-08-04,11:15:00,10000.85,10004.3,9994.5,9994.5,0
2017-08-04,11:30:00,9994.5,10007.6,9994.5,10001.9,0
2017-08-04,11:45:00,10001.7,10002.55,9995.1,9998.9,0
2017-08-04,12:00:00,9998.1,10003.0,9996.2,9999.5,0
2017-08-04,12:15:00,9999.4,10008.25,9998.1,10004.05,0
2017-08-04,12:30:00,10003.75,10011.55,10002.65,10006.95,0
2017-08-04,12:45:00,10006.95,10016.0,10006.8,10009.0,0
2017-08-04,13:00:00,10009.15,10012.6,10001.35,10004.55,0
2017-08-04,13:15:00,10004.95,10009.65,10002.4,10005.3,0
2017-08-04,13:30:00,10005.4,10023.2,10005.4,10020.9,0
2017-08-04,13:45:00,10023.4,10030.05,10017.9,10026.1,0
2017-08-04,14:00:00,10026.05,10047.0,10026.05,10046.9,0
2017-08-04,14:15:00,10046.45,10052.7,10035.9,10048.05,0
2017-08-04,14:30:00,10048.5,10071.4,10045.3,10047.9,0
2017-08-04,14:45:00,10047.7,10051.55,10035.4,10048.45,0
2017-08-04,15:00:00,10048.15,10070.7,10048.15,10070.45,0
2017-08-04,15:15:00,10070.65,10075.15,10066.1,10068.5,0
2017-08-07,09:15:00,10074.8,10087.45,10071.15,10087.05,0
2017-08-07,09:30:00,10087.25,10087.8,10071.25,10074.5,0
2017-08-07,09:45:00,10074.95,10075.8,10057.95,10065.5,0
2017-08-07,10:00:00,10065.45,10075.85,10064.4,10074.35,0
2017-08-07,10:15:00,10073.9,10076.7,10067.7,10070.95,0
2017-08-07,10:30:00,10070.85,10076.3,10067.05,10072.2,0
2017-08-07,10:45:00,10072.45,10083.55,10067.7,10082.35,0
2017-08-07,11:00:00,10082.55,10086.5,10078.65,10079.05,0
2017-08-07,11:15:00,10079.0,10082.5,10075.55,10076.25,0
2017-08-07,11:30:00,10076.4,10079.15,10070.75,10073.05,0
2017-08-07,11:45:00,10072.2,10076.3,10068.8,10075.5,0
2017-08-07,12:00:00,10075.05,10075.9,10069.55,10071.0,0
2017-08-07,12:15:00,10070.95,10076.4,10068.55,10075.8,0
2017-08-07,12:30:00,10075.1,10076.15,10067.95,10070.3,0
2017-08-07,12:45:00,10070.2,10072.5,10068.35,10071.2,0
2017-08-07,13:00:00,10070.8,10076.35,10070.3,10074.05,0
2017-08-07,13:15:00,10073.05,10073.7,10059.1,10062.6,0
2017-08-07,13:30:00,10062.7,10072.7,10061.3,10063.9,0
2017-08-07,13:45:00,10063.85,10069.95,10062.85,10067.8,0
2017-08-07,14:00:00,10067.85,10077.6,10064.45,10072.45,0
2017-08-07,14:15:00,10071.75,10076.1,10069.8,10074.05,0
2017-08-07,14:30:00,10074.1,10082.2,10072.5,10076.5,0
2017-08-07,14:45:00,10076.5,10078.3,10070.65,10072.2,0
2017-08-07,15:00:00,10072.2,10074.15,10053.85,10055.15,0
2017-08-07,15:15:00,10054.8,10057.25,10046.4,10049.6,0
2017-08-08,09:15:00,10068.35,10083.6,10067.85,10075.3,0
2017-08-08,09:30:00,10074.9,10076.35,10058.7,10059.85,0
